id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","DailyObjects Omkar Real Wood Maple Case for iPhone 7 Plus","","24-05-2017 03:19","","1999","999","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-omkar-real-wood-maple-case-for-iphone-7-plus/p-mp000000000756169","Protect your iPhone 7 plus with this Omkar Real Wood Maple Case from DailyObjects. The thin, light and durable case provides utmost safety from any mechanical damages. With the 3D imaging technology, you can make a customized style statement with high resolution, vivid designs on the back. This case offers full accessibility to all ports and buttons, thus making it user friendly. Durable case protects from scratches and drops. Full Button and Port Access. Images are permanently embedded into the case. It is thin and light weight","","","","DailyObjects Omkar Real Wood Maple Case for iPhone 7 Plus","DailyObjects","",           "","Brown","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'-', u'Weight': u'0', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Cover', u'In the Box': u'Main Unit', u'Color Family': u'Brown', u'Warranty Summary': u'-', u'Unique Thing': u'Real Wood', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.1'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","3 To Go Scooter Striped Real Wood Bamboo Case for iPhone 7","","24-05-2017 03:19","","1999","999","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/3-to-go-scooter-striped-real-wood-bamboo-case-for-iphone-7/p-mp000000000756158","Protect your iPhone 7 with this 3 To Go Scooter Striped Real Wood Bamboo Case from DailyObjects. The thin, light and durable case provides utmost safety from any mechanical damages. With the 3D imaging technology, you can make a customized style statement with high resolution, vivid designs on the back. This case offers full accessibility to all ports and buttons, thus making it user friendly. Durable case protects from scratches and drops. Full Button and Port Access. Images are permanently embedded into the case. It is thin and light weight","","","","3 To Go Scooter Striped Real Wood Bamboo Case for iPhone 7","DailyObjects","",           "","Brown","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'-', u'Weight': u'0', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Cover', u'In the Box': u'Main Unit', u'Color Family': u'Brown', u'Warranty Summary': u'-', u'Unique Thing': u'Real Wood', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.1'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","AuraVR AuraVRAce-01 VR Headset (White)","","24-05-2017 03:19","","4500","2899","-35%","","TV","tatacliq.com","","https://www.tatacliq.com/auravr-auravrace-01-vr-headset-white/p-mp000000000757715","Inspired from Google Cardboard, the AuraVRAce-01 VR Headset works best with smartphones running on the Android OS and iOS. The headset is equipped with 42 mm PMMA lenses that offer outstanding stability and optical clarity. In addition, these lenses offer a wide FOV of 110 - 120 degrees for an enhanced viewing experience. With an adjustable head band, it ensures a safe and secure grip. Inbuilt touch button for clicking action. Adjustable 42 MM PMMA lenses. Volume control button. Adjustable Head Strap","","","","AuraVR AuraVRAce-01 VR Headset (White)","AuraVR","",           "","White","","{u'Product Height (cm)': u'0', u'Warranty Description': u'1 Year', u'Performance Features': u'Inbuilt head phones for total immersive experience', u'Color Family': u'White', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0', u'Product Depth (cm)': u'0', u'Technology': u'-'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Swasthik Real Wood Bamboo Case for iPhone 7 Plus","","24-05-2017 03:19","","1999","999","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/swasthik-real-wood-bamboo-case-for-iphone-7-plus/p-mp000000000756097","Protect your iPhone 7 plus with this Swasthik Real Wood Bamboo Case from DailyObjects. The thin, light and durable case provides utmost safety from any mechanical damages. With the 3D imaging technology, you can make a customized style statement with high resolution, vivid designs on the back. This case offers full accessibility to all ports and buttons, thus making it user friendly. Durable case protects from scratches and drops. Full Button and Port Access. Images are permanently embedded into the case. It is thin and light weight","","","","Swasthik Real Wood Bamboo Case for iPhone 7 Plus","DailyObjects","",           "","Brown","","{u'Product Height (cm)': u'15.82', u'Warranty Description': u'-', u'Weight': u'0', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Cover', u'In the Box': u'Main Unit', u'Color Family': u'Brown', u'Warranty Summary': u'-', u'Unique Thing': u'Real Wood', u'Product Width (cm)': u'7.79', u'Product Depth (cm)': u'0.1'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Amzer Pudding TPU Case for Xiaomi Redmi 3S Prime (Clear)","","24-05-2017 03:19","","499","499","","","Accessories","tatacliq.com","","https://www.tatacliq.com/amzer-pudding-tpu-case-for-xiaomi-redmi-3s-prime-clear/p-mp000000000751229","The Amzer AMZ200015 Case protects your phone from bumps, scratches, and accidental impact. Made from high-quality TPU, this case ensures utmost durability. Moreover, the precise cut-outs let you plug your charger, headset, or cable without removing the case. This case is designed for Xiaomi Redmi 3S Prime. Compatible with Xiaomi Redmi 3S Prime. Features Custom cut-outs to fit. Highly elastic and highly resistant. Precise cut-outs","","","","Amzer Pudding TPU Case for Xiaomi Redmi 3S Prime (Clear)","AMZER","",           "","Clear","","{u'Product Height (cm)': u'0', u'Warranty Description': u'1 Year', u'Suitable for': u'Smart phone make and model', u'Case Or Cover': u'Case', u'In the Box': u'Main Unit', u'Color Family': u'Clear', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0', u'Product Depth (cm)': u'0'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Rum & Coke Case for iPhone 7","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-rum-coke-case-for-iphone-7/p-mp000000000591551","Customize your Apple iPhone 7 by using this ergonomically designed DailyObjects Rum And Coke Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Rum & Coke Case for iPhone 7","DailyObjects","",           "","Grey","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Grey', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Toy Camera Real Wood Maple Case for iPhone 7","","24-05-2017 03:19","","1999","999","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-toy-camera-real-wood-maple-case-for-iphone-7/p-mp000000000756075","Protect your iPhone 7 with this Toy Camera Real Wood Maple Case from DailyObjects. The thin, light and durable case provides utmost safety from any mechanical damages. With the 3D imaging technology, you can make a customized style statement with high resolution, vivid designs on the back. This case offers full accessibility to all ports and buttons, thus making it user friendly. Durable case protects from scratches and drops. Full Button and Port Access. Images are permanently embedded into the case. It is thin and light weight","","","","DailyObjects Toy Camera Real Wood Maple Case for iPhone 7","DailyObjects","",           "","Brown","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'-', u'Weight': u'0', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Cover', u'In the Box': u'Main Unit', u'Color Family': u'Brown', u'Warranty Summary': u'-', u'Unique Thing': u'Real Wood', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.1'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Amzer Pudding TPU Case for LG K8 (Clear)","","24-05-2017 03:19","","499","499","","","Accessories","tatacliq.com","","https://www.tatacliq.com/amzer-pudding-tpu-case-for-lg-k8-clear/p-mp000000000751334","The Amzer AMZ98493 Case protects your phone from bumps, scratches, and accidental impact. Made from high-quality TPU, this case ensures utmost durability. Moreover, the precise cut-outs let you plug your charger, headset, or cable without removing the case. This case is designed for LG K8. Compatible with LG K8. Features Custom cut-outs to fit. Highly elastic and highly resistant. Precise cut-outs","","","","Amzer Pudding TPU Case for LG K8 (Clear)","AMZER","",           "","Clear","","{u'Product Height (cm)': u'0', u'Warranty Description': u'1 Year', u'Suitable for': u'Smart phone make and model', u'Case Or Cover': u'Case', u'In the Box': u'Main Unit', u'Color Family': u'Clear', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'0', u'Product Depth (cm)': u'0'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Plastron Leather Back Cover for Apple iphone 6 (Black)","","24-05-2017 03:19","","399","399","","","Accessories","tatacliq.com","","https://www.tatacliq.com/plastron-leather-back-cover-for-apple-iphone-6-black/p-mp000000000592081","The Plastron Apple iPhone 6 6s Case Cover is designed to securely fit your phone's chassis. Made of PU leather, it protects your phone from bumps, scratches, and scuffs. Furthermore, the black cover has cut-offs that allow quick and easy access to buttons, data cable ports, headphone jacks, and camera flash. Compatible with Apple iPhone 6 and iPhone 6S. Protects your phone from scratches and dusts. Made of PU Leather. Perfect fit for your device","","","","Plastron Leather Back Cover for Apple iphone 6 (Black)","Plastron","",           "","Black","","{u'Product Height (cm)': u'0', u'Warranty Description': u'-', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Cover', u'Color Family': u'Black', u'Warranty Summary': u'-', u'Product Width (cm)': u'0', u'Product Depth (cm)': u'0'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Tropical Male Swimmers Case for iPhone 7","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-tropical-male-swimmers-case-for-iphone-7/p-mp000000000590907","Customize your Apple iPhone 7 by using this ergonomically designed DailyObjects Tropical Male Swimmers Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Tropical Male Swimmers Case for iPhone 7","DailyObjects","",           "","White","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'White', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","DailyObjects Natural Melody Case for iPhone 7","","24-05-2017 03:19","","1499","749","-50%","","Accessories","tatacliq.com","","https://www.tatacliq.com/dailyobjects-natural-melody-case-for-iphone-7/p-mp000000000591995","Customize your Apple iPhone 7 by using this ergonomically designed DailyObjects Natural Melody Case which is sure to protect your device from all sorts of external damage. This thin, light and durable polycarbonate back cover has smooth edges which snaps on and protects it from bumps, scratches and drops. The 3D printed cover grips your phone perfectly and this case is compatible with regular chargers and headphones. Thin, Light & Durable Case Protects from Scratches. Images are Permanently Embedded into the Case. 100% Compatible with Regular Charger & Headphones. Premium Quality with Lifetime Print Warranty","","","","DailyObjects Natural Melody Case for iPhone 7","DailyObjects","",           "","Green","","{u'Product Height (cm)': u'13.83', u'Warranty Description': u'1 Year', u'Weight': u'20', u'Suitable for': u'Apple iPhone', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Green', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Smooth Edges', u'Product Width (cm)': u'6.71', u'Product Depth (cm)': u'0.71'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
